Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2070,Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,it Serie A,26,1990,14,10,1077,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
2071,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,eng Premier League,29,1988,17,17,1452,0,0,0,0,5,0,0,0,0,0,0,0.3,0.3,0.1,0.02,0.01,0.03,0.02,0.03,Matches
2072,Pepe Reina\Pepe-Reina,es ESP,GK,Napoli,it Serie A,34,1982,37,37,3330,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0.01,0.01,0,0.01,Matches
2073,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,Angers,fr Ligue 1,19,1998,10,7,440,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.02,0.12,0.14,0.02,0.14,Matches
2074,Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,26,26,2302,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,0.7,0.7,0.4,0.03,0.01,0.04,0.03,0.04,Matches
2075,Loïc Rémy\Loic-Remy,fr FRA,FW,Las Palmas,es La Liga,30,1987,12,6,768,5,0,0,0,1,0,0.59,0,0.59,0.59,0.59,3.9,3.9,0.2,0.47,0.02,0.49,0.47,0.49,Matches
2076,Loïc Rémy\Loic-Remy,fr FRA,FWMF,Getafe,es La Liga,30,1987,11,6,456,3,0,1,1,3,2,0.59,0,0.59,0.39,0.39,1.7,0.9,0.3,0.33,0.05,0.39,0.18,0.24,Matches
2077,Jan Repas\Jan-Repas,si SVN,MFFW,Caen,fr Ligue 1,20,1997,15,12,902,0,1,0,0,1,0,0,0.1,0.1,0,0.1,0.8,0.8,0.6,0.08,0.06,0.13,0.08,0.13,Matches
2078,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,24,18,1716,1,3,0,0,6,0,0.05,0.16,0.21,0.05,0.21,0.6,0.6,1.3,0.03,0.07,0.1,0.03,0.1,Matches
2079,Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,de Bundesliga,28,1989,11,11,928,7,0,0,1,1,0,0.68,0,0.68,0.68,0.68,5,4.2,2.2,0.48,0.21,0.69,0.41,0.62,Matches
2080,Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,DFMF,Wolfsburg,de Bundesliga,19,1997,4,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2081,Baptiste Reynet\Baptiste-Reynet,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38,38,3420,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2082,Franck Ribéry\Franck-Ribery,fr FRA,FWMF,Bayern Munich,de Bundesliga,34,1983,20,15,1203,5,1,0,0,3,0,0.37,0.07,0.45,0.37,0.45,3.3,3.3,4.6,0.25,0.34,0.59,0.25,0.59,Matches
2083,Federico Ricca\Federico-Ricca,uy URU,DF,Málaga,es La Liga,22,1994,14,13,1107,0,1,0,0,4,0,0,0.08,0.08,0,0.08,0.1,0.1,0.2,0.01,0.02,0.02,0.01,0.02,Matches
2084,Federico Ricci\Federico-Ricci,it ITA,FWMF,Crotone,it Serie A,23,1994,15,10,921,1,1,0,0,4,0,0.1,0.1,0.2,0.1,0.2,2.3,2.3,1.6,0.22,0.15,0.38,0.22,0.38,Matches
2085,Federico Ricci\Federico-Ricci,it ITA,FWMF,Genoa,it Serie A,23,1994,5,2,217,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.09,0.12,0.21,0.09,0.21,Matches
2086,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,eng Premier League,18,1999,26,15,1430,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.01,0,0.01,0.01,0.01,Matches
2087,Richarlison\Richarlison,br BRA,FWMF,Watford,eng Premier League,20,1997,38,32,2823,5,4,0,0,4,0,0.16,0.13,0.29,0.16,0.29,10.1,10.1,3.3,0.32,0.1,0.43,0.32,0.43,Matches
2088,Marco Richter\Marco-Richter,de GER,FWMF,Augsburg,de Bundesliga,19,1997,12,6,644,1,0,0,0,0,0,0.14,0,0.14,0.14,0.14,1,1,1.1,0.15,0.16,0.31,0.15,0.31,Matches
2089,Diego Rico\Diego-Rico,es ESP,DF,Leganés,es La Liga,24,1993,26,26,2228,2,2,0,0,9,2,0.08,0.08,0.16,0.08,0.16,1.7,1.7,3.6,0.07,0.15,0.22,0.07,0.22,Matches
2090,Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,es La Liga,32,1984,17,13,1173,0,0,0,0,2,0,0,0,0,0,0,0.8,0.8,0.8,0.06,0.06,0.12,0.06,0.12,Matches
2091,Sergio Rico\Sergio-Rico,es ESP,GK,Sevilla,es La Liga,23,1993,24,23,2157,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2092,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,eng Premier League,20,1996,12,4,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
2093,Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,es La Liga,33,1983,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2094,Luca Rigoni\Luca-Rigoni,it ITA,MFFW,Genoa,it Serie A,32,1984,23,19,1574,2,2,0,0,5,0,0.11,0.11,0.23,0.11,0.23,3.8,3.8,2,0.22,0.11,0.33,0.22,0.33,Matches
2095,Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,it Serie A,26,1990,15,12,933,0,0,0,0,3,0,0,0,0,0,0,0.4,0.4,0.2,0.04,0.02,0.06,0.04,0.06,Matches
2096,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,it Serie A,29,1988,36,35,2995,1,0,0,0,12,0,0.03,0,0.03,0.03,0.03,0.8,0.8,1.7,0.02,0.05,0.07,0.02,0.07,Matches
2097,Birk Risa\Birk-Risa,no NOR,FWDF,Köln,de Bundesliga,19,1998,2,1,81,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.08,0.04,0.12,0.08,0.12,Matches
2098,Marcel Risse\Marcel-Risse,de GER,DFMF,Köln,de Bundesliga,27,1989,16,13,1169,1,3,0,0,2,0,0.08,0.23,0.31,0.08,0.31,1,1,2.5,0.08,0.19,0.27,0.08,0.27,Matches
2099,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,eng Premier League,27,1989,35,32,2804,3,5,0,0,6,0,0.1,0.16,0.26,0.1,0.26,3.2,3.2,5.2,0.1,0.17,0.27,0.1,0.27,Matches
2100,Cristian Rivera\Cristian-Rivera,es ESP,MF,Eibar,es La Liga,20,1997,7,2,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0.03,0.05,0.01,0.05,Matches
2101,Emmanuel Rivière\Emmanuel-Riviere,fr FRA,FW,Metz,fr Ligue 1,27,1990,28,23,2009,5,2,2,2,1,0,0.22,0.09,0.31,0.13,0.22,11.4,9.9,1.3,0.51,0.06,0.57,0.44,0.5,Matches
2102,Jonathan Rivierez\Jonathan-Rivierez,fr FRA,DF,Metz,fr Ligue 1,28,1989,26,24,2064,0,1,0,0,6,0,0,0.04,0.04,0,0.04,0.2,0.2,0.6,0.01,0.02,0.03,0.01,0.03,Matches
2103,Luca Rizzo\Luca-Rizzo,it ITA,MF,SPAL,it Serie A,25,1992,11,4,488,2,0,0,0,0,0,0.37,0,0.37,0.37,0.37,0.4,0.4,0.9,0.08,0.16,0.24,0.08,0.24,Matches
2104,Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,33,1984,21,19,1507,5,5,0,1,0,0,0.3,0.3,0.6,0.3,0.6,5.1,4.3,4.8,0.3,0.29,0.59,0.26,0.54,Matches
2105,Rober\Rober,es ESP,DFMF,Levante,es La Liga,22,1995,25,19,1912,0,0,0,0,4,0,0,0,0,0,0,0.4,0.4,0,0.02,0,0.02,0.02,0.02,Matches
2106,Roberto\Roberto,es ESP,GK,Málaga,es La Liga,31,1986,34,34,3060,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,Matches
2107,Sergi Roberto\Sergi-Roberto,es ESP,DF,Barcelona,es La Liga,25,1992,30,24,2221,1,7,0,0,3,2,0.04,0.28,0.32,0.04,0.32,0.9,0.9,3,0.04,0.12,0.16,0.04,0.16,Matches
2108,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,eng Premier League,21,1995,4,3,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2109,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,eng Premier League,23,1994,22,22,1940,1,5,0,0,2,0,0.05,0.23,0.28,0.05,0.28,0.7,0.7,3.1,0.03,0.14,0.17,0.03,0.17,Matches
2110,Álex Robles\Alex-Robles,es ESP,DF,Málaga,es La Liga,18,1999,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2111,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,eng Premier League,28,1989,21,8,827,2,0,0,0,2,1,0.22,0,0.22,0.22,0.22,2.3,2.3,0.7,0.25,0.07,0.33,0.25,0.33,Matches
2112,Marc Roca\Marc-Roca,es ESP,MF,Espanyol,es La Liga,20,1996,8,2,269,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.04,0.01,0.06,0.04,0.06,Matches
2113,Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,es La Liga,26,1991,5,1,154,1,0,0,0,0,0,0.58,0,0.58,0.58,0.58,1.1,1.1,0,0.67,0.02,0.69,0.67,0.69,Matches
2114,Ronny Rodelin\Ronny-Rodelin,fr FRA,FWMF,Caen,fr Ligue 1,27,1989,37,36,3162,5,5,0,1,1,0,0.14,0.14,0.28,0.14,0.28,8.3,7.6,6,0.24,0.17,0.41,0.22,0.39,Matches
2115,Rodri\Rodri,es ESP,MF,Villarreal,es La Liga,21,1996,37,36,3227,1,3,0,0,8,0,0.03,0.08,0.11,0.03,0.11,1.6,1.6,1.8,0.05,0.05,0.1,0.05,0.1,Matches
2116,Rodrigo\Rodrigo,es ESP,FW,Valencia,es La Liga,26,1991,37,31,2670,16,4,1,1,4,0,0.54,0.13,0.67,0.51,0.64,13.7,13,3.7,0.46,0.12,0.58,0.43,0.56,Matches
2117,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23,1994,20,18,1638,1,2,0,0,2,0,0.05,0.11,0.16,0.05,0.16,0.4,0.4,1,0.02,0.06,0.08,0.02,0.08,Matches
2118,Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,es La Liga,30,1987,33,26,2288,13,3,0,1,6,0,0.51,0.12,0.63,0.51,0.63,10,9.3,3.8,0.39,0.15,0.54,0.36,0.51,Matches
2119,Iván Rodríguez\Ivan-Rodriguez,es ESP,DF,Málaga,es La Liga,21,1996,1,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2120,James Rodríguez\James-Rodriguez,co COL,MF,Bayern Munich,de Bundesliga,26,1991,23,19,1621,7,11,0,0,2,0,0.39,0.61,1,0.39,1,4.2,4.2,7.5,0.23,0.41,0.65,0.23,0.65,Matches
2121,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,eng Premier League,28,1989,37,31,2812,7,1,1,1,2,0,0.22,0.03,0.26,0.19,0.22,7.9,7.2,1.2,0.25,0.04,0.29,0.23,0.27,Matches
2122,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,24,1992,34,34,3005,1,0,1,2,4,2,0.03,0,0.03,0,0,2.3,0.9,1.7,0.07,0.05,0.12,0.03,0.08,Matches
2123,Marko Rog\Marko-Rog,hr CRO,FWMF,Napoli,it Serie A,22,1995,28,0,289,1,0,0,0,2,0,0.31,0,0.31,0.31,0.31,0.6,0.6,0.6,0.2,0.22,0.42,0.2,0.42,Matches
2124,Rogério\Rogerio,br BRA,DFMF,Sassuolo,it Serie A,19,1998,13,10,910,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0.4,0.01,0.04,0.05,0.01,0.05,Matches
2125,Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,it Serie A,26,1991,26,20,1632,2,0,0,0,2,0,0.11,0,0.11,0.11,0.11,1.2,1.2,1,0.07,0.06,0.12,0.07,0.12,Matches
2126,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,9,8,640,0,0,0,0,6,0,0,0,0,0,0,0.1,0.1,0.3,0.02,0.05,0.06,0.02,0.06,Matches
2127,Diego Rolán\Diego-Rolan,uy URU,FWMF,Málaga,es La Liga,24,1993,26,21,1947,5,0,0,0,0,0,0.23,0,0.23,0.23,0.23,4.9,4.9,1,0.23,0.05,0.27,0.23,0.27,Matches
2128,Rolando\Rolando,pt POR,DF,Marseille,fr Ligue 1,31,1985,31,28,2511,1,0,0,0,5,0,0.04,0,0.04,0.04,0.04,1.9,1.9,0,0.07,0,0.07,0.07,0.07,Matches
2129,Esteban Rolón\Esteban-Rolon,ar ARG,MF,Málaga,es La Liga,22,1995,8,6,415,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.01,0,0.02,0.01,0.02,Matches
2130,Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,it Serie A,20,1997,23,21,1888,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0.01,0,0.01,Matches
2131,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,22,1995,28,27,2353,2,0,0,0,8,2,0.08,0,0.08,0.08,0.08,0.7,0.7,0.1,0.03,0,0.03,0.03,0.03,Matches
2132,Simone Romagnoli\Simone-Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,8,6,557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
2133,Aristóteles Romero\Aristoteles-Romero,ve VEN,MF,Crotone,it Serie A,21,1995,6,0,86,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches
2134,Óscar Romero\Oscar-Romero,py PAR,MFFW,Alavés,es La Liga,25,1992,5,2,253,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.08,0.04,0.13,0.08,0.13,Matches
2135,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2136,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,25,1991,34,34,2897,1,0,0,0,11,0,0.03,0,0.03,0.03,0.03,2,2,1.2,0.06,0.04,0.1,0.06,0.1,Matches
2137,Rômulo\Romulo,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,37,36,3168,3,5,2,2,7,0,0.09,0.14,0.23,0.03,0.17,3.9,2.5,4.1,0.11,0.11,0.23,0.07,0.18,Matches
2138,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Real Madrid,es La Liga,32,1985,27,27,2288,26,5,3,4,1,0,1.02,0.2,1.22,0.9,1.1,24.1,21,4.3,0.95,0.17,1.11,0.82,0.99,Matches
2139,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,21,17,1511,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0,0.03,0,0.03,0.03,0.03,Matches
2140,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,eng Premier League,27,1989,36,32,2767,7,3,0,0,4,0,0.23,0.1,0.33,0.23,0.33,6.9,6.9,1.6,0.22,0.05,0.28,0.22,0.28,Matches
2141,Valentin Rongier\Valentin-Rongier,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,32,29,2350,1,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,1.5,1.5,1.6,0.06,0.06,0.12,0.06,0.12,Matches
2142,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,26,1991,34,29,2571,3,3,1,2,9,2,0.11,0.11,0.21,0.07,0.18,3,1.5,2,0.1,0.07,0.17,0.05,0.12,Matches
2143,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,31,27,2268,10,2,3,6,5,0,0.4,0.08,0.48,0.28,0.36,8.5,3.8,2.5,0.33,0.1,0.43,0.15,0.25,Matches
2144,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,35,35,3122,1,0,0,0,10,0,0.03,0,0.03,0.03,0.03,0.5,0.5,3.3,0.02,0.1,0.11,0.02,0.11,Matches
2145,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,27,1990,10,9,800,0,1,0,0,4,0,0,0.11,0.11,0,0.11,0.7,0.7,1,0.08,0.11,0.19,0.08,0.19,Matches
2146,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,3,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
2147,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Genoa,it Serie A,30,1987,24,22,1700,0,1,0,0,5,0,0,0.05,0.05,0,0.05,0.9,0.9,0.6,0.05,0.03,0.08,0.05,0.08,Matches
2148,Valentin Rosier\Valentin-Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,36,31,2781,0,3,0,0,5,0,0,0.1,0.1,0,0.1,1,1,2.5,0.03,0.08,0.11,0.03,0.11,Matches
2149,Luca Rossettini\Luca-Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,23,22,2027,0,0,0,0,7,0,0,0,0,0,0,0.5,0.5,0.1,0.02,0,0.03,0.02,0.03,Matches
2150,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2151,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,9,1,260,1,0,0,0,0,0,0.35,0,0.35,0.35,0.35,2.3,2.3,0.3,0.81,0.1,0.91,0.81,0.91,Matches
2152,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,22,22,1882,3,2,0,0,2,0,0.14,0.1,0.24,0.14,0.24,1.9,1.9,5.2,0.09,0.25,0.34,0.09,0.34,Matches
2153,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,15,4,429,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,1,0.08,0.21,0.29,0.08,0.29,Matches
2154,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,35,33,2834,15,2,0,1,8,0,0.48,0.06,0.54,0.48,0.54,9.6,8.8,1.8,0.3,0.06,0.36,0.28,0.34,Matches
2155,Rubén\Ruben,es ESP,GK,La Coruña,es La Liga,33,1984,28,27,2480,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2156,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,24,1993,27,25,2338,2,1,0,0,4,0,0.08,0.04,0.12,0.08,0.12,1.9,1.9,0.5,0.07,0.02,0.09,0.07,0.09,Matches
2157,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,25,16,1515,1,4,0,0,2,0,0.06,0.24,0.3,0.06,0.3,0.8,0.8,1,0.05,0.06,0.11,0.05,0.11,Matches
2158,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,35,35,3113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2159,Vincent Rüfli\Vincent-Rufli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2160,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,23,1994,22,22,1935,2,1,0,0,3,0,0.09,0.05,0.14,0.09,0.14,1.6,1.6,0.4,0.08,0.02,0.09,0.08,0.09,Matches
2161,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,26,1991,25,24,2087,2,2,0,0,9,2,0.09,0.09,0.17,0.09,0.17,0.3,0.3,1.7,0.01,0.07,0.09,0.01,0.09,Matches
2162,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,21,1996,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2163,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,21,1996,34,30,2656,3,6,0,0,3,0,0.1,0.2,0.3,0.1,0.3,2,2,2.2,0.07,0.07,0.14,0.07,0.14,Matches
2164,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,27,27,2416,2,0,0,0,10,2,0.07,0,0.07,0.07,0.07,0.6,0.6,0.2,0.02,0.01,0.03,0.02,0.03,Matches
2165,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,17,14,1275,0,0,0,0,5,0,0,0,0,0,0,0,0,0.9,0,0.06,0.07,0,0.07,Matches
2166,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,26,2340,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2167,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,21,15,1160,3,2,0,0,1,0,0.23,0.16,0.39,0.23,0.39,2.9,2.9,2.2,0.22,0.17,0.39,0.22,0.39,Matches
2168,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,19,12,1145,1,0,0,0,3,0,0.08,0,0.08,0.08,0.08,0.4,0.4,0.1,0.03,0.01,0.05,0.03,0.05,Matches
2169,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,38,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2170,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,26,10,939,4,0,0,0,1,0,0.38,0,0.38,0.38,0.38,3.7,3.7,0.5,0.36,0.05,0.41,0.36,0.41,Matches
2171,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,35,35,3092,0,5,0,0,3,0,0,0.15,0.15,0,0.15,0.4,0.4,4.2,0.01,0.12,0.14,0.01,0.14,Matches
2172,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,eng Premier League,20,1996,5,2,220,0,1,0,0,1,0,0,0.41,0.41,0,0.41,0.2,0.2,0.2,0.08,0.09,0.17,0.08,0.17,Matches
2173,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,22,21,1790,3,5,0,0,4,0,0.15,0.25,0.4,0.15,0.4,4.5,4.5,3.1,0.23,0.16,0.38,0.23,0.38,Matches
2174,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,19,16,1433,0,1,0,0,5,0,0,0.06,0.06,0,0.06,0.3,0.3,0.6,0.02,0.04,0.06,0.02,0.06,Matches
2175,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,8,3,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.16,0.16,0,0.16,Matches
2176,Ihsan Sacko\Ihsan-Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,17,8,709,0,1,0,0,1,0,0,0.13,0.13,0,0.13,0.6,0.6,1.2,0.08,0.15,0.23,0.08,0.23,Matches
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,2,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,6,4,268,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.1,0.1,0.02,0.12,0.1,0.12,Matches
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,3,3,225,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.23,0.06,0.3,0.23,0.3,Matches
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,13,10,957,1,0,0,0,1,0,0.09,0,0.09,0.09,0.09,0.5,0.5,0.7,0.05,0.06,0.11,0.05,0.11,Matches
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.51,0,0.51,0.51,0.51,Matches
2182,Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,18,14,1225,2,2,0,0,2,0,0.15,0.15,0.29,0.15,0.29,2,2,1.9,0.15,0.14,0.29,0.15,0.29,Matches
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,29,20,1839,9,1,0,0,4,0,0.44,0.05,0.49,0.44,0.49,4.3,4.3,1.8,0.21,0.09,0.3,0.21,0.3,Matches
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,30,26,2253,3,5,0,0,1,0,0.12,0.2,0.32,0.12,0.32,2.7,2.7,5,0.11,0.2,0.31,0.11,0.31,Matches
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.23,1.23,0,1.23,Matches
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,1,1,83,1,0,0,0,0,0,1.08,0,1.08,1.08,1.08,0,0,0,0.02,0,0.02,0.02,0.02,Matches
2187,G?toku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,28,26,2289,0,0,0,0,2,0,0,0,0,0,0,0.6,0.6,0.7,0.02,0.03,0.05,0.02,0.05,Matches
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,33,30,2520,0,2,0,0,1,0,0,0.07,0.07,0,0.07,0.1,0.1,1.2,0,0.04,0.05,0,0.05,Matches
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,14,0,306,2,0,0,0,2,0,0.59,0,0.59,0.59,0.59,1.5,1.5,0,0.47,0.01,0.48,0.47,0.48,Matches
