Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2250,Wayne Rooney\Wayne-Rooney,eng ENG,FWMF,Manchester Utd,eng Premier League,29,1985,28,27,2406,8,6,1,1,4,0,0.3,0.22,0.52,0.26,0.49,Matches
2251,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,es La Liga,26,1988,35,35,3070,0,5,0,0,5,0,0,0.15,0.15,0,0.15,Matches
2252,Danny Rose\Danny-Rose,eng ENG,DF,Tottenham,eng Premier League,25,1990,24,24,2129,1,3,0,0,7,0,0.04,0.13,0.17,0.04,0.17,Matches
2253,Lindsay Rose\Lindsay-Rose,mu MRI,DFMF,Lorient,fr Ligue 1,23,1992,10,10,900,0,0,0,0,1,0,0,0,0,0,0,Matches
2254,Lindsay Rose\Lindsay-Rose,mu MRI,DF,Lyon,fr Ligue 1,23,1992,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
2255,Jan Rosenthal\Jan-Rosenthal,de GER,MFFW,Darmstadt 98,de Bundesliga,29,1986,23,17,1412,0,1,0,0,2,0,0,0.06,0.06,0,0.06,Matches
2256,Aleandro Rosi\Aleandro-Rosi,it ITA,DF,Frosinone,it Serie A,28,1987,27,24,2175,0,0,0,0,6,0,0,0,0,0,0,Matches
2257,Luca Rossettini\Luca-Rossettini,it ITA,DF,Bologna,it Serie A,30,1985,29,28,2540,3,1,0,0,5,0,0.11,0.04,0.14,0.11,0.14,Matches
2258,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Fiorentina,it Serie A,28,1987,11,4,373,0,2,0,0,1,0,0,0.48,0.48,0,0.48,Matches
2259,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Levante,es La Liga,28,1987,17,15,1147,6,2,0,0,1,0,0.47,0.16,0.63,0.47,0.63,Matches
2260,Jordan Rossiter\Jordan-Rossiter,eng ENG,MF,Liverpool,eng Premier League,18,1997,1,0,15,0,0,0,0,0,0,0,0,0,0,0,Matches
2261,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1993,33,31,2656,3,3,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
2262,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,eng Premier League,30,1985,28,22,1672,2,1,0,0,3,0,0.11,0.05,0.16,0.11,0.16,Matches
2263,Nolan Roux\Nolan-Roux,fr FRA,FW,Saint-Étienne,fr Ligue 1,27,1988,29,21,1964,9,2,1,1,4,0,0.41,0.09,0.5,0.37,0.46,Matches
2264,Rubén\Ruben,es ESP,GK,Levante,es La Liga,31,1984,15,15,1350,0,0,0,0,4,0,0,0,0,0,0,Matches
2265,Declan Rudd\Declan-Rudd,eng ENG,GK,Norwich City,eng Premier League,24,1991,11,11,990,0,0,0,0,2,0,0,0,0,0,0,Matches
2266,John Ruddy\John-Ruddy,eng ENG,GK,Norwich City,eng Premier League,28,1986,27,27,2430,0,0,0,0,0,0,0,0,0,0,0,Matches
2267,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Roma,it Serie A,22,1993,30,29,2635,2,0,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
2268,Artjoms Rudņevs\Artjoms-Rudnevs,lv LVA,FW,Hamburger SV,de Bundesliga,27,1988,11,6,599,2,1,0,0,1,0,0.3,0.15,0.45,0.3,0.45,Matches
2269,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,25,1990,24,22,1791,2,1,0,0,8,1,0.1,0.05,0.15,0.1,0.15,Matches
2270,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,28,1986,38,38,3420,0,0,0,0,4,0,0,0,0,0,0,Matches
2271,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,21,1994,17,11,1167,0,0,0,0,2,0,0,0,0,0,0,Matches
2272,Mário Rui\Mario-Rui,pt POR,DF,Empoli,it Serie A,24,1991,36,36,3240,0,2,0,0,7,1,0,0.06,0.06,0,0.06,Matches
2273,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,19,1996,12,6,430,0,1,0,0,0,0,0,0.21,0.21,0,0.21,Matches
2274,Salvador Ruiz\Salvador-Ruiz,es ESP,DF,Granada,es La Liga,20,1995,2,1,75,0,0,0,0,0,1,0,0,0,0,0,Matches
2275,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,26,1989,35,32,2992,0,0,0,0,9,0,0,0,0,0,0,Matches
2276,Antonio Rukavina\Antonio-Rukavina,rs SRB,DFMF,Villarreal,es La Liga,31,1984,18,14,1353,0,0,0,0,5,0,0,0,0,0,0,Matches
2277,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,23,1992,36,36,3191,0,0,0,0,4,1,0,0,0,0,0,Matches
2278,Lukas Rupp\Lukas-Rupp,de GER,MF,Stuttgart,de Bundesliga,24,1991,29,24,2100,5,4,0,0,4,0,0.21,0.17,0.39,0.21,0.39,Matches
2279,Marco Russ\Marco-Russ,de GER,DFMF,Eint Frankfurt,de Bundesliga,29,1985,28,26,2350,3,2,0,0,9,0,0.11,0.08,0.19,0.11,0.19,Matches
2280,Adriano Russo\Adriano-Russo,it ITA,DF,Frosinone,it Serie A,28,1987,10,9,883,1,0,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
2281,Mathew Ryan\Mathew-Ryan,au AUS,GK,Valencia,es La Liga,23,1992,8,8,720,0,0,0,0,0,0,0,0,0,0,0,Matches
2282,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Nantes,fr Ligue 1,22,1993,28,28,2500,2,1,0,0,7,0,0.07,0.04,0.11,0.07,0.11,Matches
2283,Stefano Sabelli\Stefano-Sabelli,it ITA,MFDF,Carpi,it Serie A,22,1993,7,6,558,1,0,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
2284,Umar Sadiq\Umar-Sadiq,ng NGA,MFFW,Roma,it Serie A,18,1997,6,2,189,2,0,0,0,0,0,0.95,0,0.95,0.95,0.95,Matches
2285,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Manchester City,eng Premier League,32,1983,28,27,2448,0,3,0,0,4,0,0,0.11,0.11,0,0.11,Matches
2286,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,26,1988,9,6,505,0,2,0,0,1,0,0,0.36,0.36,0,0.36,Matches
2287,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Rennes,fr Ligue 1,20,1995,1,0,10,0,0,0,0,0,0,0,0,0,0,0,Matches
2288,Jamel Saihi\Jamel-Saihi,tn TUN,MF,Montpellier,fr Ligue 1,28,1987,13,8,597,0,0,0,0,3,0,0,0,0,0,0,Matches
2289,Marco Sailer\Marco-Sailer,de GER,FWMF,Darmstadt 98,de Bundesliga,29,1985,14,3,438,1,1,0,0,1,0,0.21,0.21,0.41,0.21,0.41,Matches
2290,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FW,Hannover 96,de Bundesliga,18,1997,16,1,442,1,0,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
2291,Romain Saïss\Romain-Saiss,ma MAR,MFDF,Angers,fr Ligue 1,25,1990,35,35,3102,2,1,0,0,12,0,0.06,0.03,0.09,0.06,0.09,Matches
2292,Henri Saivet\Henri-Saivet,sn SEN,MF,Bordeaux,fr Ligue 1,24,1990,18,18,1557,2,0,0,0,4,1,0.12,0,0.12,0.12,0.12,Matches
2293,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,24,1990,4,2,147,0,0,0,0,0,0,0,0,0,0,0,Matches
2294,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DF,Hamburger SV,de Bundesliga,24,1991,22,21,1890,0,1,0,0,2,0,0,0.05,0.05,0,0.05,Matches
2295,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Hannover 96,de Bundesliga,25,1990,26,25,2295,1,0,0,0,1,0,0.04,0,0.04,0.04,0.04,Matches
2296,Diafra Sakho\Diafra-Sakho,sn SEN,FW,West Ham,eng Premier League,25,1989,21,18,1519,5,1,0,0,3,0,0.3,0.06,0.36,0.3,0.36,Matches
2297,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Liverpool,eng Premier League,25,1990,22,21,1854,1,0,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
2298,Bakary Sako\Bakary-Sako,ml MLI,MFFW,Crystal Palace,eng Premier League,27,1988,20,11,1069,2,1,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches
2299,Emiliano Sala\Emiliano-Sala,ar ARG,FWMF,Nantes,fr Ligue 1,24,1990,31,22,1959,6,3,0,0,3,0,0.28,0.14,0.41,0.28,0.41,Matches
2300,Jacopo Sala\Jacopo-Sala,it ITA,MFDF,Hellas Verona,it Serie A,23,1991,18,17,1477,0,1,0,0,6,0,0,0.06,0.06,0,0.06,Matches
2301,Jacopo Sala\Jacopo-Sala,it ITA,MFDF,Sampdoria,it Serie A,23,1991,5,3,196,0,0,0,0,2,0,0,0,0,0,0,Matches
2302,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Roma,it Serie A,23,1992,34,32,2723,14,6,0,0,2,1,0.46,0.2,0.66,0.46,0.66,Matches
2303,Yannis Salibur\Yannis-Salibur,fr FRA,MFFW,Guingamp,fr Ligue 1,24,1991,30,28,2330,7,6,0,0,4,1,0.27,0.23,0.5,0.27,0.5,Matches
2304,Sebastien Salles-Lamonge\Sebastien-Salles-Lamonge,fr FRA,MF,Rennes,fr Ligue 1,19,1996,3,1,109,0,0,0,0,0,0,0,0,0,0,0,Matches
2305,Sidney Sam\Sidney-Sam,de GER,FWMF,Schalke 04,de Bundesliga,27,1988,2,0,16,0,0,0,0,0,0,0,0,0,0,0,Matches
2306,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Guingamp,fr Ligue 1,25,1990,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
2307,Paolo Sammarco\Paolo-Sammarco,it ITA,MF,Frosinone,it Serie A,32,1983,28,25,2322,4,1,0,0,7,0,0.16,0.04,0.19,0.16,0.19,Matches
2308,Sergi Samper\Sergi-Samper,es ESP,MF,Barcelona,es La Liga,20,1995,1,0,32,0,0,0,0,0,0,0,0,0,0,0,Matches
2309,Jairo Samperio\Jairo-Samperio,es ESP,MF,Mainz 05,de Bundesliga,22,1993,31,26,2298,7,5,0,0,5,0,0.27,0.2,0.47,0.27,0.47,Matches
2310,Mikel San José\Mikel-San-Jose,es ESP,MFDF,Athletic Club,es La Liga,26,1989,34,30,2692,2,3,0,0,6,1,0.07,0.1,0.17,0.07,0.17,Matches
2311,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Sporting Gijón,es La Liga,19,1996,29,27,2248,11,1,1,1,4,0,0.44,0.04,0.48,0.4,0.44,Matches
2312,Alexis Sánchez\Alexis-Sanchez,cl CHI,MF,Arsenal,eng Premier League,26,1988,30,28,2436,13,4,0,0,1,0,0.48,0.15,0.63,0.48,0.63,Matches
2313,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Aston Villa,eng Premier League,29,1986,20,16,1367,0,0,0,0,3,0,0,0,0,0,0,Matches
2314,Víctor Sánchez\Victor-Sanchez,es ESP,MF,Espanyol,es La Liga,27,1987,29,28,2292,1,6,0,0,13,2,0.04,0.24,0.27,0.04,0.27,Matches
2315,Sandro\Sandro,br BRA,MF,West Brom,eng Premier League,26,1989,12,5,382,0,0,0,0,0,0,0,0,0,0,0,Matches
2316,Alex Sandro\Alex-Sandro,br BRA,MFDF,Juventus,it Serie A,24,1991,22,15,1501,2,3,0,0,6,1,0.12,0.18,0.3,0.12,0.3,Matches
2317,Lamine Sané\Lamine-Sane,sn SEN,DF,Bordeaux,fr Ligue 1,28,1987,13,11,924,0,0,0,0,4,1,0,0,0,0,0,Matches
2318,Leroy Sané\Leroy-Sane,de GER,MF,Schalke 04,de Bundesliga,19,1996,33,23,2315,8,6,0,0,4,0,0.31,0.23,0.54,0.31,0.54,Matches
2319,Salif Sané\Salif-Sane,sn SEN,MFDF,Hannover 96,de Bundesliga,24,1990,31,30,2752,2,0,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches
2320,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Guingamp,fr Ligue 1,25,1989,33,33,2919,6,2,0,0,9,2,0.18,0.06,0.25,0.18,0.25,Matches
2321,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Montpellier,fr Ligue 1,20,1994,14,6,560,3,0,0,0,2,0,0.48,0,0.48,0.48,0.48,Matches
2322,Nicola Sansone\Nicola-Sansone,it ITA,FW,Sassuolo,it Serie A,23,1991,37,28,2542,7,4,0,0,8,0,0.25,0.14,0.39,0.25,0.39,Matches
2323,Roque Santa Cruz\Roque-Santa-Cruz,py PAR,FW,Málaga,es La Liga,33,1981,17,3,439,2,1,0,0,0,0,0.41,0.21,0.62,0.41,0.62,Matches
2324,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,24,1991,12,11,974,0,1,0,0,1,0,0,0.09,0.09,0,0.09,Matches
2325,Aderlan Santos\Aderlan-Santos,br BRA,DF,Valencia,es La Liga,26,1989,17,17,1520,0,0,0,0,1,1,0,0,0,0,0,Matches
2326,Samir Santos\Samir-Santos,br BRA,DF,Hellas Verona,it Serie A,20,1994,3,3,270,1,0,0,0,1,0,0.33,0,0.33,0.33,0.33,Matches
2327,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Empoli,it Serie A,23,1991,33,32,2629,5,11,0,1,6,1,0.17,0.38,0.55,0.17,0.55,Matches
2328,Pablo Sarabia\Pablo-Sarabia,es ESP,MF,Getafe,es La Liga,23,1992,31,30,2517,7,6,0,0,9,0,0.25,0.21,0.46,0.25,0.46,Matches
2329,Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,it Serie A,36,1979,6,3,331,1,0,0,0,3,0,0.27,0,0.27,0.27,0.27,Matches
2330,Bouna Sarr\Bouna-Sarr,gn GUI,MFFW,Marseille,fr Ligue 1,23,1992,25,9,1001,2,1,0,0,0,0,0.18,0.09,0.27,0.18,0.27,Matches
2331,Matthieu Saunier\Matthieu-Saunier,fr FRA,DF,Troyes,fr Ligue 1,25,1990,28,28,2416,0,0,0,0,3,0,0,0,0,0,0,Matches
2332,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,24,1991,12,10,928,0,0,0,0,1,0,0,0,0,0,0,Matches
2333,Stefan Šćepović\Stefan-Scepovic,rs SRB,FW,Getafe,es La Liga,25,1990,34,17,1829,6,1,0,0,4,0,0.3,0.05,0.34,0.3,0.34,Matches
2334,Marcel Schäfer\Marcel-Schafer,de GER,DFMF,Wolfsburg,de Bundesliga,31,1984,21,14,1307,1,2,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches
2335,Fabian Schär\Fabian-Schar,ch SUI,DF,Hoffenheim,de Bundesliga,23,1991,24,20,1728,1,0,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
2336,Julian Schieber\Julian-Schieber,de GER,FW,Hertha BSC,de Bundesliga,26,1989,6,0,141,0,1,0,0,1,0,0,0.64,0.64,0,0.64,Matches
2337,Sven Schipplock\Sven-Schipplock,de GER,FW,Hamburger SV,de Bundesliga,26,1988,20,9,928,0,4,0,0,3,0,0,0.39,0.39,0,0.39,Matches
2338,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Leicester City,eng Premier League,22,1992,24,14,1387,1,2,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches
2339,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,28,1986,38,38,3420,0,0,0,0,2,0,0,0,0,0,0,Matches
2340,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,27,1988,26,22,2060,0,4,0,0,2,0,0,0.17,0.17,0,0.17,Matches
2341,Jonathan Schmid\Jonathan-Schmid,fr FRA,MFFW,Hoffenheim,de Bundesliga,25,1990,23,16,1453,4,0,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
2342,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MFFW,Hannover 96,de Bundesliga,26,1988,22,22,1801,1,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,Matches
2343,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Manchester Utd,eng Premier League,25,1989,29,25,2205,1,0,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
2344,Alessandro Schöpf\Alessandro-Schopf,at AUT,MF,Schalke 04,de Bundesliga,21,1994,13,5,474,3,1,0,0,1,0,0.57,0.19,0.76,0.57,0.76,Matches
2345,Christian Schulz\Christian-Schulz,de GER,DF,Hannover 96,de Bundesliga,32,1983,25,24,2123,2,0,0,0,6,0,0.08,0,0.08,0.08,0.08,Matches
2346,Marvin Schulz\Marvin-Schulz,de GER,DFMF,M'Gladbach,de Bundesliga,20,1995,8,4,397,0,1,0,0,0,0,0,0.23,0.23,0,0.23,Matches
2347,Nico Schulz\Nico-Schulz,de GER,DFMF,Hertha BSC,de Bundesliga,22,1993,1,0,34,0,0,0,0,0,0,0,0,0,0,0,Matches
2348,Nico Schulz\Nico-Schulz,de GER,DFMF,M'Gladbach,de Bundesliga,22,1993,1,0,21,0,0,0,0,0,0,0,0,0,0,0,Matches
2349,André Schürrle\Andre-Schurrle,de GER,MFFW,Wolfsburg,de Bundesliga,24,1990,29,21,1906,9,3,0,0,5,0,0.42,0.14,0.57,0.42,0.57,Matches
2350,Daniel Schwaab\Daniel-Schwaab,de GER,DFMF,Stuttgart,de Bundesliga,26,1988,29,26,2387,0,1,0,0,3,0,0,0.04,0.04,0,0.04,Matches
2351,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hoffenheim,de Bundesliga,28,1987,21,16,1415,0,0,0,0,5,0,0,0,0,0,0,Matches
2352,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,MF,Manchester Utd,eng Premier League,30,1984,18,13,1202,1,0,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
2353,Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,it Serie A,25,1990,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
2354,Haris Seferović\Haris-Seferovic,ch SUI,FW,Eint Frankfurt,de Bundesliga,23,1992,29,25,2208,3,5,1,1,10,0,0.12,0.2,0.33,0.08,0.29,Matches
2355,Paul Seguin\Paul-Seguin,de GER,MF,Wolfsburg,de Bundesliga,20,1995,4,2,178,0,0,0,0,0,0,0,0,0,0,0,Matches
2356,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,21,1994,3,2,174,0,0,0,0,0,0,0,0,0,0,0,Matches
2357,Josep Señé\Josep-Sene,es ESP,MFFW,Celta Vigo,es La Liga,23,1991,8,4,388,0,1,0,0,1,0,0,0.23,0.23,0,0.23,Matches
2358,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,18,1997,12,2,208,0,0,0,0,0,0,0,0,0,0,0,Matches
2359,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,24,1991,38,35,3103,3,6,0,0,2,0,0.09,0.17,0.26,0.09,0.26,Matches
2360,Mathias Serin\Mathias-Serin,fr FRA,MF,Angers,fr Ligue 1,23,1991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
2361,Grégory Sertic\Gregory-Sertic,fr FRA,DF,Bordeaux,fr Ligue 1,25,1989,1,1,24,0,0,0,0,0,0,0,0,0,0,0,Matches
2362,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MFFW,West Brom,eng Premier League,31,1984,25,21,1752,2,2,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches
2363,Nicolas Seube\Nicolas-Seube,fr FRA,MF,Caen,fr Ligue 1,35,1979,33,24,2172,0,1,0,0,6,1,0,0.04,0.04,0,0.04,Matches
2364,Salva Sevilla\Salva-Sevilla,es ESP,MF,Espanyol,es La Liga,31,1984,15,5,541,1,1,0,0,3,0,0.17,0.17,0.33,0.17,0.33,Matches
2365,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FWMF,Roma,it Serie A,22,1992,16,15,1191,8,2,0,0,0,0,0.6,0.15,0.76,0.6,0.76,Matches
2366,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FWMF,Monaco,fr Ligue 1,22,1992,15,7,681,0,0,0,0,1,0,0,0,0,0,0,Matches
2367,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,Stoke City,eng Premier League,23,1991,27,27,2012,3,6,0,0,3,0,0.13,0.27,0.4,0.13,0.4,Matches
2368,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,20,1995,5,5,450,0,1,0,0,1,0,0,0.2,0.2,0,0.2,Matches
2369,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,27,1987,20,20,1696,0,0,0,0,3,1,0,0,0,0,0,Matches
2370,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,23,1992,15,11,1050,0,3,0,0,3,0,0,0.26,0.26,0,0.26,Matches
2371,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Swansea City,eng Premier League,23,1992,16,14,1216,1,2,1,1,5,0,0.07,0.15,0.22,0,0.15,Matches
2372,Djibril Sidibé\Djibril-Sidibe,fr FRA,DFMF,Lille,fr Ligue 1,23,1992,37,36,3276,4,3,0,0,3,0,0.11,0.08,0.19,0.11,0.19,Matches
2373,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,25,1989,33,33,2893,0,0,0,0,2,0,0,0,0,0,0,Matches
2374,Steve Sidwell\Steve-Sidwell,eng ENG,MF,Stoke City,eng Premier League,32,1982,1,0,13,0,0,0,0,0,0,0,0,0,0,0,Matches
2375,Theoson Siebatcheu\Theoson-Siebatcheu,fr FRA,MFFW,Reims,fr Ligue 1,19,1996,25,6,846,3,3,0,0,1,0,0.32,0.32,0.64,0.32,0.64,Matches
2376,Franco Signorelli\Franco-Signorelli,ve VEN,MF,Empoli,it Serie A,24,1991,1,0,34,0,0,0,0,0,0,0,0,0,0,0,Matches
2377,Franck Signorino\Franck-Signorino,fr FRA,DFMF,Reims,fr Ligue 1,33,1981,29,29,2559,0,2,0,0,5,0,0,0.07,0.07,0,0.07,Matches
2378,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Swansea City,eng Premier League,25,1989,36,32,2914,11,3,3,3,6,0,0.34,0.09,0.43,0.25,0.34,Matches
2379,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,25,1990,26,19,1688,3,0,0,0,4,1,0.16,0,0.16,0.16,0.16,Matches
2380,Luca Siligardi\Luca-Siligardi,it ITA,MFFW,Hellas Verona,it Serie A,27,1988,28,17,1407,2,0,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
2381,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Monaco,fr Ligue 1,20,1994,32,22,2239,7,1,0,0,7,0,0.28,0.04,0.32,0.28,0.32,Matches
2382,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,29,1986,24,22,1791,2,11,0,0,1,0,0.1,0.55,0.65,0.1,0.65,Matches
2383,Gabriel Silva\Gabriel-Silva,br BRA,MF,Genoa,it Serie A,24,1991,11,8,769,0,0,0,0,0,0,0,0,0,0,0,Matches
2384,Gabriel Silva\Gabriel-Silva,br BRA,MFDF,Carpi,it Serie A,24,1991,16,14,1282,0,2,0,0,4,0,0,0.14,0.14,0,0.14,Matches
2385,Gastón Silva\Gaston-Silva,uy URU,MFDF,Torino,it Serie A,21,1994,12,10,895,0,1,0,0,3,0,0,0.1,0.1,0,0.1,Matches
2386,Lucas Silva\Lucas-Silva,br BRA,MF,Marseille,fr Ligue 1,22,1993,22,11,1038,0,0,0,0,2,0,0,0,0,0,0,Matches
2387,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,30,1984,30,29,2622,1,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches
2388,Eddy Silvestre\Eddy-Silvestre,az AZE,MF,Eibar,es La Liga,22,1992,6,1,215,0,0,0,0,2,0,0,0,0,0,0,Matches
2389,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,30,1984,25,21,1975,0,0,0,0,7,0,0,0,0,0,0,Matches
2390,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,26,1988,27,24,2276,1,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches
2391,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,28,1987,30,30,2610,0,0,0,0,4,1,0,0,0,0,0,Matches
2392,Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Aston Villa,eng Premier League,26,1989,27,19,1595,2,0,1,1,0,0,0.11,0,0.11,0.06,0.06,Matches
2393,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Rennes,fr Ligue 1,26,1989,34,28,2599,7,7,0,1,10,2,0.24,0.24,0.48,0.24,0.48,Matches
2394,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,27,1988,2,2,180,0,0,0,0,0,0,0,0,0,0,0,Matches
2395,Guilherme Siqueira\Guilherme-Siqueira,br BRA,DF,Atlético Madrid,es La Liga,29,1986,1,1,90,0,0,0,0,1,0,0,0,0,0,0,Matches
2396,Guilherme Siqueira\Guilherme-Siqueira,br BRA,DF,Valencia,es La Liga,29,1986,14,14,1091,0,0,0,0,1,0,0,0,0,0,0,Matches
2397,Pantxi Sirieix\Pantxi-Sirieix,fr FRA,MF,Toulouse,fr Ligue 1,34,1980,5,0,73,0,2,0,0,1,0,0,2.47,2.47,0,2.47,Matches
2398,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Paris S-G,fr Ligue 1,28,1987,3,2,225,0,0,0,0,0,0,0,0,0,0,0,Matches
2399,Sandro Sirigu\Sandro-Sirigu,de GER,MF,Darmstadt 98,de Bundesliga,26,1988,6,1,124,0,2,0,0,0,0,0,1.45,1.45,0,1.45,Matches
2400,Maicon Sisenando\Maicon-Sisenando,br BRA,DF,Roma,it Serie A,34,1981,15,12,1007,1,2,0,0,2,1,0.09,0.18,0.27,0.09,0.27,Matches
2401,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Newcastle Utd,eng Premier League,25,1989,37,37,3217,1,7,0,0,3,0,0.03,0.2,0.22,0.03,0.22,Matches
2402,Slimane Sissoko\Slimane-Sissoko,fr FRA,FW,Angers,fr Ligue 1,24,1991,12,2,316,0,1,0,0,1,1,0,0.28,0.28,0,0.28,Matches
2403,Sito\Sito,es ESP,MF,Valencia,es La Liga,18,1996,1,0,53,0,0,0,0,0,0,0,0,0,0,0,Matches
2404,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MFDF,Montpellier,fr Ligue 1,20,1995,12,9,815,2,0,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
2405,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Empoli,it Serie A,24,1991,31,31,2790,0,0,0,0,2,0,0,0,0,0,0,Matches
2406,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Sampdoria,it Serie A,20,1995,3,2,105,0,0,0,0,1,1,0,0,0,0,0,Matches
